Irradiance,AmbientTemp,rload,cload,Inductor,Capacitor,k_sc,VoltageRipple_pp,VoltageRipple_rms,CurrentRipple_pp,CurrentRipple_rms,TimeDelay,Efficiency
800,20,0.002,0.001,0.0007,4e-05,2,0.002288855,0.001100822,1.835053401,0.917463309,0.813451123,87.99436498
700,15,0.005,0.005,0.001,3e-05,10,0.001582135,0.000448131,1.227642901,0.397546134,0.5724306,92.63232154
900,20,0.005,0.001,0.001,4e-05,8,0.001478308,0.000411119,1.179050588,0.386960799,0.351402273,61.20987258
500,25,0.005,0.002,0.0007,3e-05,16,0.002283864,0.000696172,1.808455834,0.570070412,0.143697039,93.35301254
700,30,0.005,0.002,0.001,4e-05,8,0.001481395,0.000410732,1.176855656,0.386549507,0.351402273,92.39409721
900,15,0.002,0.002,0.001,4e-05,8,0.001480616,0.000411286,1.179171278,0.387062894,0.353627144,69.35733535
1000,35,0.002,0.002,0.0007,4e-05,16,0.002372079,0.000706412,1.832441168,0.577479534,0.143697039,91.36284534
900,25,0.001,0.001,0.0007,4e-05,32,0.002530492,0.000746942,1.961011982,0.59702207,0.158745588,91.76685161
600,30,0.001,0.001,0.001,4e-05,8,0.001472142,0.000410091,1.175258621,0.385969372,0.353627144,92.38167271
600,25,0.002,0.005,0.001,4e-05,8,0.001471238,0.000409892,1.174471865,0.385880525,0.351402273,92.38112414
600,35,0.005,0.001,0.001,3e-05,12,0.001616927,0.000470279,1.24976621,0.400267582,0.212852774,92.84208476
1000,20,0.002,0.001,0.001,4e-05,16,0.001713632,0.000496134,1.28369094,0.404271635,0.143697039,91.33831542
900,25,0.001,0.002,0.001,3e-05,32,0.001824493,0.00052394,1.372568671,0.417883023,0.158745588,91.73464864
800,15,0.002,0.001,0.001,3e-05,32,0.001810346,0.000522518,1.369623324,0.41690861,0.158745588,92.09389665
700,25,0.002,0.002,0.0007,3e-05,8,0.002087412,0.000586537,1.681969651,0.552307767,0.351402273,91.9233483
600,30,0.005,0.001,0.001,3e-05,12,0.001616927,0.000470279,1.24976621,0.400267582,0.212852774,92.84208476
800,15,0.005,0.002,0.001,4e-05,16,0.001687051,0.000492993,1.276491395,0.402380998,0.143697039,92.0080899
700,25,0.005,0.005,0.001,4e-05,8,0.001481063,0.00041067,1.176524236,0.386512425,0.351402273,92.3993535
900,25,0.005,0.005,0.001,3e-05,2,0.001651197,0.000778062,1.296225878,0.648057453,0.813451123,89.17661623
1000,40,0.005,0.002,0.001,3e-05,12,0.001664717,0.000474974,1.260502194,0.403662274,0.212852774,91.63799927
400,15,0.001,0.001,0.0007,4e-05,8,0.002048078,0.000582982,1.671756281,0.549184161,0.351402273,90.90776815
900,20,0.002,0.002,0.0007,4e-05,10,0.002236382,0.000642261,1.760957707,0.570091705,0.5724306,92.15695652
800,20,0.002,0.005,0.001,4e-05,12,0.001643535,0.000472548,1.254410906,0.402088069,0.212852774,92.2464939
800,15,0.005,0.005,0.001,4e-05,8,0.001488905,0.000411367,1.178486515,0.387086014,0.351402273,92.35256016
700,25,0.002,0.001,0.0007,4e-05,32,0.002495227,0.000742824,1.950857988,0.594061993,0.158745588,92.54282121
800,25,0.005,0.001,0.0007,4e-05,8,0.002093705,0.000587456,1.684908873,0.553107519,0.351402273,91.8069906
900,25,0.001,0.001,0.0007,4e-05,4,0.001415185,0.000474648,1.175417708,0.442278395,0.893443325,1.677606279
800,30,0.005,0.005,0.0007,3e-05,12,0.002288893,0.000673995,1.792571703,0.574417667,0.212852774,92.17314865
400,20,0.001,0.001,0.0007,3e-05,16,0.002421045,0.000757653,1.975777823,0.626179069,0.374476293,93.8501359
500,40,0.002,0.001,0.001,3e-05,10,0.001555771,0.000446021,1.222816136,0.395832962,0.5724306,93.12658432
800,20,0.005,0.005,0.0007,3e-05,2,0.002301398,0.001107041,1.845426191,0.922650582,0.813451123,88.36277693
900,35,0.002,0.002,0.001,3e-05,32,0.001824411,0.000523933,1.372555599,0.417878403,0.158745588,91.71255974
500,40,0.002,0.001,0.001,4e-05,32,0.001825822,0.000544016,1.428979631,0.435714358,0.068000629,93.539982
500,15,0.005,0.001,0.001,3e-05,10,0.00155559,0.00044601,1.222792959,0.395822989,0.5724306,93.09144453
1000,35,0.002,0.002,0.001,3e-05,8,0.001472255,0.000410647,1.177875395,0.386592189,0.351402273,40.00989524
700,35,0.001,0.001,0.0007,4e-05,10,0.002215298,0.000640022,1.75533077,0.568109672,0.5724306,92.57027275
400,15,0.005,0.001,0.001,3e-05,32,0.001804164,0.000542264,1.425129144,0.434482688,0.068000629,93.85286334
900,20,0.001,0.002,0.001,4e-05,32,0.001824067,0.000523913,1.372214021,0.417881327,0.158745588,91.734603
600,40,0.002,0.005,0.0007,4e-05,10,0.002198827,0.000637925,1.749430794,0.566717632,0.5724306,92.77736352
500,30,0.001,0.001,0.0007,4e-05,10,0.002184043,0.000636695,1.746551436,0.565484411,0.5724306,92.99121751
500,25,0.005,0.005,0.0007,3e-05,10,0.002182715,0.000636307,1.745579061,0.565359562,0.5724306,92.94929331
500,35,0.002,0.001,0.001,3e-05,2,0.001594252,0.00076672,1.2781048,0.639015624,0.813451123,89.26503911
600,35,0.001,0.001,0.0007,3e-05,8,0.002077109,0.000585646,1.679679604,0.551460538,0.353627144,91.80314289
800,40,0.001,0.002,0.001,3e-05,4,0.001004774,0.000336492,0.834475779,0.312045307,0.893443325,1.423019691
400,35,0.001,0.005,0.001,4e-05,16,0.001708798,0.00053023,1.382155244,0.438279153,0.374476293,93.8505559
800,35,0.002,0.002,0.0007,3e-05,2,0.002296975,0.001104847,1.841765641,0.920820108,0.813451123,88.2635534
700,15,0.002,0.002,0.0007,4e-05,16,0.002326118,0.00070071,1.818797524,0.57337157,0.143697039,92.5071695
1000,35,0.005,0.005,0.0007,3e-05,4,0.001414841,0.000474461,1.175151814,0.442469015,0.893443325,1.47130602
700,30,0.005,0.001,0.0007,3e-05,12,0.002276803,0.000672994,1.790401645,0.573269616,0.212852774,92.48051722
600,35,0.001,0.005,0.0007,4e-05,12,0.002257205,0.000670416,1.783292654,0.571709425,0.212852774,92.88372913
400,40,0.001,0.005,0.0007,3e-05,10,0.002163465,0.000634458,1.740742651,0.563854055,0.5724306,93.16044892
600,40,0.005,0.001,0.001,3e-05,2,0.001607633,0.000768505,1.280871618,0.640396211,0.813451123,89.30995448
900,20,0.002,0.001,0.0007,3e-05,8,0.002086841,0.000587287,1.68523872,0.553011663,0.351402273,65.76680125
900,30,0.001,0.001,0.001,3e-05,10,0.001604323,0.000450581,1.234055795,0.399142029,0.5724306,92.26085739
400,15,0.002,0.002,0.0007,3e-05,10,0.002163987,0.0006346,1.741212589,0.563895604,0.5724306,93.15077713
400,30,0.001,0.002,0.001,3e-05,2,0.001582563,0.000766241,1.277515896,0.638723127,0.813451123,88.9838602
800,35,0.001,0.005,0.0007,4e-05,4,0.00144234,0.000482954,1.197890443,0.447627809,0.893443325,2.109864881
500,20,0.002,0.002,0.001,4e-05,4,0.001027279,0.000343704,0.853079991,0.31651933,0.893443325,24.3084474
700,25,0.002,0.005,0.0007,3e-05,16,0.00232594,0.000700204,1.818629416,0.573337891,0.145569106,92.50756087
600,20,0.002,0.001,0.0007,4e-05,12,0.002259241,0.000671013,1.785075704,0.571833544,0.212852774,92.8636303
400,40,0.002,0.005,0.0007,3e-05,32,0.002536565,0.000774177,2.035437759,0.620666031,0.068000629,93.95266387
800,20,0.002,0.005,0.0007,4e-05,4,0.001441476,0.000482681,1.197175202,0.447459366,0.893443325,2.103842313
400,25,0.005,0.005,0.0007,3e-05,4,0.001443739,0.000483347,1.199016495,0.447937489,0.893443325,35.10251248
1000,20,0.002,0.002,0.001,3e-05,16,0.001712941,0.000495854,1.283040082,0.404230852,0.143697039,91.34083426
500,40,0.005,0.002,0.001,3e-05,12,0.00159816,0.000468453,1.245396321,0.399121097,0.212852774,93.20225452
900,15,0.002,0.002,0.0007,3e-05,4,0.001424404,0.000477407,1.183055351,0.444211236,0.893443325,1.710195902
800,25,0.001,0.005,0.0007,4e-05,2,0.002301043,0.001106858,1.84511969,0.922497539,0.813451123,88.44382169
700,15,0.005,0.001,0.0007,3e-05,16,0.00232788,0.000701131,1.820390641,0.573435941,0.143697039,92.44790286
900,35,0.005,0.001,0.001,3e-05,32,0.001824698,0.000524017,1.373020664,0.41788536,0.158745588,91.6473438
500,20,0.005,0.005,0.001,3e-05,12,0.001597698,0.00046832,1.244996363,0.399092419,0.212852774,93.20257356
500,40,0.002,0.001,0.001,3e-05,4,0.00102522,0.000343033,0.851377448,0.316149401,0.893443325,9.336341643
400,30,0.001,0.002,0.001,4e-05,2,0.001582196,0.000766057,1.277209859,0.638570116,0.813451123,88.98387694
700,35,0.002,0.002,0.001,4e-05,2,0.001624305,0.000772349,1.287077356,0.643495568,0.813451123,89.4984937
500,25,0.001,0.002,0.0007,3e-05,16,0.002438233,0.000759243,1.979802713,0.627476512,0.374476293,93.82705303
600,30,0.001,0.002,0.0007,3e-05,32,0.002581553,0.000778718,2.046962136,0.624034309,0.068000629,93.27257726
800,15,0.002,0.005,0.0007,4e-05,32,0.002512831,0.000744712,1.955026202,0.595534883,0.158745588,92.12803503
400,40,0.005,0.002,0.001,4e-05,8,0.001445856,0.000408069,1.169716194,0.384360195,0.351402273,91.76297968
800,40,0.001,0.001,0.0007,4e-05,16,0.002345205,0.000703194,1.824951312,0.57493246,0.143697039,92.11426071
1000,30,0.002,0.005,0.0007,4e-05,10,0.002244325,0.000643091,1.762943702,0.570900885,0.5724306,91.97711654
700,30,0.002,0.001,0.0007,4e-05,8,0.00208756,0.000586663,1.682172729,0.55235131,0.353627144,91.90987232
900,20,0.005,0.005,0.0007,3e-05,8,0.002085489,0.000587082,1.684189949,0.55289527,0.351402273,66.09940325
900,20,0.002,0.001,0.001,3e-05,12,0.001656845,0.000474299,1.259137577,0.40301398,0.212852774,91.95385382
900,20,0.001,0.005,0.001,3e-05,16,0.001700731,0.000494344,1.279520683,0.403329425,0.143697039,91.71307523
900,30,0.005,0.005,0.0007,4e-05,4,0.0014268,0.000478105,1.1850373,0.444631267,0.893443325,1.721047245
1000,15,0.005,0.002,0.0007,4e-05,4,0.001407925,0.000472411,1.169421786,0.441016951,0.893443325,1.452983444
500,30,0.005,0.001,0.001,3e-05,32,0.001826082,0.000544032,1.429328802,0.435706195,0.068000629,93.50326833
800,30,0.002,0.001,0.0007,3e-05,4,0.001428178,0.000478617,1.186167431,0.444859046,0.893443325,2.020086905
700,25,0.001,0.001,0.001,3e-05,10,0.001583986,0.000448551,1.229037195,0.397672786,0.5724306,92.68197511
700,40,0.002,0.001,0.0007,4e-05,8,0.00208756,0.000586663,1.682172729,0.55235131,0.353627144,91.90987232
800,30,0.005,0.005,0.001,3e-05,2,0.001639737,0.000775993,1.292959587,0.646431606,0.813451123,89.41687569
400,40,0.002,0.002,0.0007,3e-05,32,0.002536828,0.000774236,2.035655154,0.620686586,0.068000629,93.95488869
900,35,0.005,0.001,0.001,3e-05,10,0.001603794,0.000450532,1.233939713,0.399106788,0.5724306,92.19606919
800,20,0.005,0.001,0.0007,4e-05,4,0.001425056,0.000477652,1.183579907,0.444171332,0.893443325,2.004830804
1000,20,0.001,0.005,0.001,4e-05,16,0.001711913,0.000495622,1.282080189,0.404199742,0.143697039,91.36483327
500,20,0.005,0.002,0.001,3e-05,8,0.001460088,0.000409133,1.172772741,0.385204064,0.353627144,92.18636431
400,20,0.002,0.005,0.0007,3e-05,12,0.002215481,0.000666258,1.773333637,0.568449359,0.212852774,93.55463023
500,35,0.005,0.001,0.001,3e-05,4,0.001024204,0.000342704,0.850537287,0.315941121,0.893443325,8.043585729
500,20,0.005,0.005,0.001,4e-05,16,0.00163198,0.000487717,1.265071159,0.3990131,0.143697039,93.31059803
900,30,0.005,0.001,0.001,4e-05,16,0.001701685,0.000494461,1.280622914,0.403380833,0.145569106,91.6214181
900,20,0.001,0.001,0.001,3e-05,8,0.001481146,0.000411381,1.179918914,0.387108103,0.353627144,67.42589546
600,25,0.001,0.005,0.0007,3e-05,16,0.002305957,0.000698014,1.813449162,0.571743939,0.145569106,92.9594843
500,30,0.001,0.002,0.001,4e-05,8,0.001459839,0.000409063,1.172395065,0.385188442,0.351402273,92.22145374
400,20,0.005,0.005,0.0007,3e-05,32,0.00253643,0.000774166,2.035418294,0.620656303,0.068000629,93.92138387
900,35,0.002,0.005,0.001,3e-05,32,0.001824069,0.000523865,1.372237502,0.417863071,0.158745588,91.71133004
400,25,0.002,0.001,0.0007,4e-05,12,0.002216353,0.000666618,1.774071134,0.568534361,0.212852774,93.55258328
1000,30,0.005,0.005,0.0007,4e-05,8,0.002075138,0.000586226,1.681290868,0.552150111,0.353627144,38.56175077
500,20,0.002,0.001,0.0007,3e-05,4,0.001464661,0.000490116,1.216340066,0.452140808,0.893443325,18.76367136
500,40,0.001,0.001,0.001,3e-05,2,0.001594271,0.00076673,1.278120598,0.639023531,0.813451123,89.27819831
500,35,0.001,0.001,0.001,3e-05,10,0.001555831,0.000446025,1.222823876,0.395836322,0.5724306,93.1383734
600,30,0.005,0.001,0.0007,4e-05,16,0.00230707,0.000698804,1.814501243,0.571826673,0.143697039,92.88957259
500,40,0.005,0.002,0.0007,4e-05,16,0.002283261,0.000696111,1.807953511,0.570062318,0.143697039,93.35281079
700,40,0.001,0.001,0.001,3e-05,8,0.001482802,0.000410964,1.177866508,0.38665623,0.353627144,92.42822764
400,15,0.005,0.001,0.0007,3e-05,2,0.002231435,0.00109114,1.819577822,0.909740268,0.813451123,86.6755342
400,15,0.002,0.002,0.0007,3e-05,12,0.002216049,0.000666421,1.773812389,0.568488531,0.212852774,93.55531078
600,25,0.001,0.001,0.001,3e-05,16,0.001739749,0.000532814,1.388899997,0.44007188,0.374476293,93.74072073
800,15,0.001,0.002,0.0007,3e-05,2,0.002297019,0.001104867,1.841799165,0.920836924,0.813451123,88.28379795
400,15,0.001,0.005,0.001,3e-05,4,0.0010122,0.000338788,0.840597559,0.313505551,0.893443325,34.77802897
700,30,0.005,0.001,0.001,3e-05,2,0.00162006,0.000770253,1.283581694,0.641747237,0.813451123,89.20520023
1000,15,0.005,0.001,0.0007,4e-05,4,0.001397255,0.000469299,1.160585692,0.43893342,0.893443325,1.422807029
700,20,0.002,0.005,0.001,3e-05,32,0.001792615,0.00052071,1.365233592,0.415797409,0.158745588,92.50178756
600,40,0.001,0.001,0.0007,3e-05,10,0.002201574,0.000638523,1.75172228,0.56689299,0.5724306,92.78482519
700,15,0.001,0.005,0.001,4e-05,16,0.001670882,0.000491251,1.272584406,0.401326631,0.143697039,92.49588085
500,15,0.001,0.005,0.0007,3e-05,4,0.001467325,0.000490955,1.218545525,0.452670445,0.893443325,35.57645874
800,20,0.001,0.002,0.0007,4e-05,12,0.002289613,0.000674237,1.792954664,0.574492924,0.212852774,92.24380936
500,20,0.002,0.002,0.0007,4e-05,10,0.002182892,0.000636412,1.745614043,0.565400559,0.5724306,92.98360973
600,15,0.005,0.002,0.001,3e-05,2,0.001611592,0.000770468,1.284146633,0.642033893,0.813451123,89.51728382
600,25,0.005,0.001,0.0007,4e-05,32,0.002581085,0.000778755,2.046813297,0.624033212,0.068000629,93.21704092
800,20,0.002,0.001,0.0007,3e-05,10,0.002228116,0.000641495,1.759580191,0.569231476,0.5724306,92.347285
600,15,0.001,0.001,0.0007,3e-05,2,0.002262654,0.001096348,1.827915493,0.913904165,0.813451123,87.96216156
800,20,0.001,0.002,0.001,4e-05,4,0.001004405,0.000336379,0.834168444,0.311911182,0.893443325,1.423292443
500,25,0.005,0.002,0.0007,4e-05,2,0.002252083,0.001096018,1.827539166,0.913718862,0.813451123,87.70629437
500,25,0.002,0.002,0.001,4e-05,10,0.00155458,0.00044578,1.221793321,0.395765421,0.5724306,93.13090873
1000,35,0.002,0.002,0.0007,3e-05,10,0.002246034,0.00064344,1.764420853,0.570998939,0.5724306,91.97528285
400,30,0.002,0.001,0.0007,4e-05,4,0.001442914,0.00048311,1.198330276,0.447707796,0.893443325,35.07081645
400,20,0.001,0.001,0.0007,3e-05,2,0.00223159,0.001091216,1.819704804,0.909803772,0.813451123,86.71635058
700,15,0.001,0.001,0.001,4e-05,10,0.001583524,0.000448498,1.228652308,0.397656313,0.5724306,92.68174294
700,15,0.002,0.005,0.001,4e-05,2,0.001627032,0.000773699,1.289328394,0.644621292,0.813451123,89.64041204
800,20,0.002,0.002,0.001,4e-05,10,0.001593395,0.000449296,1.230368961,0.398358353,0.5724306,92.45427532
1000,15,0.001,0.001,0.001,3e-05,12,0.001666436,0.000475381,1.261706862,0.40375852,0.212852774,91.71358579
800,25,0.002,0.005,0.001,4e-05,16,0.001686638,0.000492838,1.27599037,0.402362479,0.143697039,92.0701357
400,15,0.001,0.005,0.0007,3e-05,32,0.002536609,0.000774181,2.035444256,0.620669286,0.068000629,93.96314419
800,35,0.001,0.005,0.0007,3e-05,8,0.002096572,0.000587407,1.684164814,0.55309146,0.351402273,91.97717324
800,25,0.002,0.001,0.0007,3e-05,12,0.002291738,0.00067476,1.79484351,0.574589741,0.212852774,92.22092498
400,20,0.001,0.002,0.001,3e-05,32,0.001804065,0.00054222,1.424920377,0.434477204,0.068000629,93.89399097
900,25,0.002,0.005,0.001,3e-05,12,0.001655001,0.000473756,1.257473234,0.402913421,0.212852774,91.96042578
1000,40,0.002,0.001,0.0007,3e-05,10,0.002247711,0.000643881,1.765914861,0.571108521,0.5724306,91.96951716
700,20,0.005,0.002,0.001,3e-05,12,0.001631355,0.000471466,1.252311972,0.401216892,0.212852774,92.50685435
400,15,0.002,0.002,0.001,3e-05,12,0.0015775,0.00046676,1.241496394,0.397930543,0.212852774,93.59027535
600,30,0.002,0.002,0.001,3e-05,4,0.001021009,0.000341665,0.847899468,0.315286504,0.893443325,2.732170139
700,40,0.001,0.001,0.001,4e-05,32,0.001792993,0.000520837,1.365567551,0.415833508,0.158745588,92.52190987
400,30,0.005,0.002,0.0007,4e-05,32,0.002536045,0.000774183,2.035096825,0.620674479,0.068000629,93.92338248
700,35,0.002,0.002,0.001,3e-05,10,0.001582976,0.000448301,1.228194053,0.397604714,0.5724306,92.67331174
800,15,0.002,0.001,0.0007,3e-05,4,0.001428178,0.000478617,1.186167431,0.444859046,0.893443325,2.020086905
1000,15,0.005,0.001,0.001,3e-05,10,0.001611783,0.000451382,1.236051572,0.39972331,0.5724306,92.00663561
800,25,0.002,0.002,0.001,3e-05,2,0.001636724,0.000774503,1.290472515,0.645187831,0.813451123,89.31856752
400,20,0.001,0.002,0.0007,4e-05,16,0.002419877,0.000757467,1.974846488,0.626138733,0.374476293,93.8468896
900,20,0.001,0.002,0.0007,3e-05,16,0.002359656,0.00070475,1.828782084,0.576241971,0.143697039,91.73667724
1000,30,0.002,0.001,0.001,4e-05,10,0.001611756,0.000451372,1.235768848,0.399737249,0.5724306,92.05661486
500,15,0.002,0.002,0.0007,3e-05,32,0.00256086,0.000776575,2.041565195,0.622439419,0.068000629,93.5975041
500,40,0.002,0.001,0.0007,4e-05,10,0.002183983,0.000636691,1.74654376,0.565479848,0.5724306,92.97928697
700,20,0.002,0.002,0.0007,3e-05,10,0.00221448,0.000639732,1.754660612,0.568029396,0.5724306,92.56171971
700,35,0.002,0.002,0.0007,3e-05,10,0.00221448,0.000639732,1.754660612,0.568029396,0.5724306,92.56171971
500,40,0.005,0.002,0.0007,3e-05,10,0.002183377,0.000636477,1.746144316,0.565410783,0.5724306,92.94869539
900,20,0.001,0.002,0.0007,3e-05,8,0.002087807,0.000587311,1.68503205,0.553067348,0.351402273,71.15923773
400,25,0.005,0.002,0.001,3e-05,10,0.001537115,0.000444399,1.21867452,0.394706265,0.5724306,93.30140193
900,30,0.002,0.005,0.0007,4e-05,16,0.002358015,0.000704411,1.8274369,0.576180393,0.143697039,91.71521122
700,30,0.005,0.001,0.001,3e-05,16,0.001672542,0.000491405,1.27415018,0.401389787,0.145569106,92.4176173
600,25,0.005,0.002,0.0007,4e-05,10,0.002199354,0.000638103,1.750049412,0.566756291,0.5724306,92.73655732
400,40,0.001,0.005,0.001,4e-05,10,0.001536438,0.000444258,1.217980036,0.394670231,0.5724306,93.34058867
400,15,0.005,0.002,0.0007,4e-05,32,0.002536045,0.000774183,2.035096825,0.620674479,0.068000629,93.92338248
900,20,0.005,0.002,0.0007,3e-05,8,0.002085304,0.000587106,1.684425325,0.552895725,0.351402273,64.16139886
500,35,0.005,0.005,0.0007,4e-05,16,0.002282671,0.00069594,1.807450703,0.570027189,0.143697039,93.35219872
500,35,0.001,0.005,0.001,3e-05,8,0.001460047,0.000409062,1.172552885,0.385188513,0.351402273,92.22253051
400,30,0.001,0.005,0.0007,4e-05,10,0.002162807,0.000634383,1.740194745,0.563830801,0.5724306,93.15991347
700,15,0.002,0.005,0.0007,4e-05,16,0.002325332,0.000700143,1.818123422,0.573329764,0.145569106,92.50741344
600,30,0.005,0.002,0.0007,3e-05,8,0.002075995,0.000585449,1.678925698,0.551358415,0.351402273,91.76776182
700,20,0.005,0.002,0.001,4e-05,2,0.001624239,0.000772319,1.287028163,0.643470877,0.813451123,89.44388598
400,35,0.005,0.005,0.001,4e-05,8,0.001445625,0.00040803,1.169516943,0.384336278,0.351402273,91.76230852
700,15,0.002,0.002,0.001,3e-05,2,0.001624674,0.000772534,1.287385755,0.64364976,0.813451123,89.49848327
1000,35,0.002,0.005,0.001,4e-05,8,0.001472183,0.000410593,1.177352159,0.386565899,0.351402273,40.85361358
1000,35,0.005,0.002,0.0007,4e-05,8,0.002074813,0.000586211,1.681460018,0.552149638,0.351402273,37.81062754
400,25,0.002,0.001,0.0007,3e-05,12,0.002216983,0.000666689,1.774596252,0.568549528,0.212852774,93.55295779
1000,40,0.001,0.005,0.0007,4e-05,8,0.002077754,0.000586385,1.681854029,0.552307023,0.351402273,41.44778694
500,25,0.005,0.005,0.001,4e-05,32,0.001825108,0.000543895,1.428497871,0.435678151,0.068000629,93.5006478
500,30,0.001,0.002,0.0007,3e-05,4,0.001466927,0.000490834,1.218216132,0.452597008,0.893443325,35.48828469
700,20,0.001,0.001,0.0007,3e-05,8,0.002088369,0.000586742,1.682778564,0.552400933,0.353627144,91.92315546
600,25,0.005,0.005,0.0007,3e-05,16,0.002305852,0.000698341,1.813450319,0.571735547,0.143697039,92.89217149
700,40,0.001,0.001,0.0007,3e-05,10,0.002215958,0.000640098,1.755880131,0.568133219,0.5724306,92.57060376
700,40,0.002,0.005,0.001,4e-05,4,0.001015473,0.000339871,0.84332223,0.314130472,0.893443325,1.857091524
400,25,0.005,0.005,0.001,3e-05,12,0.001577043,0.000466648,1.241167989,0.397902282,0.212852774,93.5561774
400,40,0.002,0.001,0.001,4e-05,10,0.00153739,0.000444509,1.218826884,0.394740044,0.5724306,93.32721876
1000,40,0.005,0.001,0.001,4e-05,32,0.001836674,0.000525363,1.375814875,0.418784714,0.158745588,91.29352914
700,30,0.002,0.002,0.001,3e-05,4,0.001012686,0.000338993,0.841017517,0.313611177,0.893443325,1.819324915
400,15,0.005,0.002,0.001,3e-05,16,0.001709264,0.000530317,1.382690112,0.438289069,0.374476293,93.82991611
500,40,0.001,0.005,0.001,4e-05,32,0.001825362,0.000543914,1.428533438,0.435691485,0.068000629,93.54965508
