Irradiance,AmbientTemp,rload,cload,fc,f_samp,Inductor,Capacitor,Vpv_avg,Ipv_avg,DutyCycleActual,Vout_avg,Iout_avg,P_out,VoltageRipple_pp,VoltageRipple_rms,CurrentRipple_pp,CurrentRipple_rms,dV,dP,Efficiency,P_in,Pmpp,TimeDelay,k_sc
500,25,0.002,0.001,5000,10000,0.001,3e-05,25.7913846,3.868536816,0.257425743,12.05610793,-7.384345657,89.06470446,0.001594252,0.00076672,1.2781048,0.639015624,-0.004144252,-0.017624131,89.26503911,99.77557323,99.75793161,0.813451123,2
500,25,0.002,0.001,5000,10000,0.001,4e-05,25.79138463,3.868536816,0.257425743,12.05610795,-7.384347903,89.06472234,0.001593884,0.000766537,1.277798624,0.638862543,-0.004144252,-0.017624131,89.26505693,99.77557334,99.75793172,0.813451123,2
500,25,0.002,0.001,5000,20000,0.0007,3e-05,34.97645753,0.318978109,0.28358209,11.88858692,-0.507708872,3.92882834,0.001464661,0.000490116,1.216340066,0.452140808,-9.79e-05,0.014488247,18.76367136,20.93848408,31.96305264,0.893443325,4
500,25,0.002,0.001,5000,20000,0.0007,4e-05,34.97645753,0.318978107,0.28358209,11.88858762,-0.507734685,3.929579838,0.001464117,0.000489952,1.215886394,0.451946624,-9.79e-05,0.014488247,18.76726036,20.93848416,31.96305267,0.893443325,4
500,25,0.002,0.001,5000,20000,0.001,3e-05,35.03079529,0.228794795,0.28358209,11.88476239,-0.356900868,2.766811541,0.00102522,0.000343033,0.851377448,0.316149401,-6.72e-05,0.013449096,9.336341643,29.6348575,37.49638492,0.893443325,4
500,25,0.002,0.001,5000,20000,0.001,4e-05,35.03079529,0.228794794,0.28358209,11.88476288,-0.356918554,2.767333428,0.001024838,0.000342919,0.851059187,0.316013449,-6.72e-05,0.013449096,9.338102666,29.6348576,37.49638498,0.893443325,4
500,25,0.002,0.001,5000,40000,0.0007,3e-05,33.75387885,1.658427268,0.3625,11.98700447,-4.314025228,51.22684716,0.002063971,0.00058442,1.67620724,0.550403133,-0.001331624,0.048455484,91.51498061,55.9764607,57.13466881,0.353627144,8
500,25,0.002,0.001,5000,40000,0.0007,4e-05,33.75387886,1.658427265,0.3625,11.98700442,-4.314025743,51.22629399,0.002063271,0.00058435,1.675624523,0.550361573,-0.001331624,0.048455484,91.51399252,55.97646062,57.13466872,0.353627144,8
500,25,0.002,0.001,5000,40000,0.001,3e-05,33.75645296,1.656031209,0.36159601,11.98736127,-4.328267827,51.54399922,0.001460717,0.000409183,1.173202738,0.385258521,-0.001341631,0.048764677,92.20778485,55.8998346,57.02074961,0.351402273,8
500,25,0.002,0.001,5000,40000,0.001,4e-05,33.75645295,1.656031214,0.36159601,11.98736123,-4.328268196,51.54361212,0.001460227,0.000409135,1.172794536,0.385229446,-0.001341631,0.048764677,92.2070921,55.89983476,57.02074977,0.351402273,8
500,25,0.002,0.001,5000,50000,0.0007,3e-05,32.07137936,2.876784627,0.381237525,12.05345531,-7.115897189,85.78198348,0.002184641,0.000636767,1.747091269,0.565503253,-0.00246412,0.03561234,92.97972454,92.25880578,92.79033097,0.5724306,10
500,25,0.002,0.001,5000,50000,0.0007,4e-05,32.07137937,2.876784622,0.381237525,12.05345528,-7.115897516,85.78157966,0.002183983,0.000636691,1.74654376,0.565479848,-0.00246412,0.03561234,92.97928697,92.25880565,92.79033083,0.5724306,10
500,25,0.002,0.001,5000,50000,0.001,3e-05,32.07392551,2.875442803,0.381237525,12.05364627,-7.124592261,85.88420903,0.001555771,0.000446021,1.222816136,0.395832962,-0.002474016,0.035814192,93.12658432,92.22308501,92.73748237,0.5724306,10
500,25,0.002,0.001,5000,50000,0.001,4e-05,32.07392548,2.875442818,0.381237525,12.05364624,-7.124592479,85.88392621,0.00155531,0.000445969,1.222432542,0.395816589,-0.002474016,0.035814192,93.12627726,92.22308541,92.73748277,0.5724306,10
500,25,0.002,0.001,5000,60000,0.0007,3e-05,30.91635322,3.351985853,0.400998336,12.07262345,-7.983915713,96.5925048,0.002239933,0.000668973,1.780317371,0.570268906,-0.002958961,0.017825991,93.21064404,103.6281916,103.944618,0.212852774,12
500,25,0.002,0.001,5000,60000,0.0007,4e-05,30.91635322,3.351985853,0.400998336,12.07262342,-7.983915978,96.59219013,0.002239301,0.000668901,1.779791167,0.570253675,-0.002958961,0.017825991,93.21034038,103.6281916,103.944618,0.212852774,12
500,25,0.002,0.001,5000,60000,0.001,3e-05,30.9189283,3.351190969,0.400998336,12.0727515,-7.990173239,96.60680535,0.001599041,0.000468678,1.246061288,0.399171697,-0.002968117,0.017958955,93.23879394,103.6122426,103.9209801,0.212852774,12
500,25,0.002,0.001,5000,60000,0.001,4e-05,30.9189283,3.35119097,0.400998336,12.07275148,-7.990173383,96.60658428,0.001598598,0.000468628,1.245692592,0.399161043,-0.002968117,0.017958955,93.23858057,103.6122426,103.9209801,0.212852774,12
500,25,0.002,0.001,5000,80000,0.0007,3e-05,33.75319784,1.659036567,0.368289638,11.98866635,-4.363661881,52.535078,0.002438705,0.000759377,1.980215085,0.627502146,-0.001640878,0.041314361,93.82139577,55.99477343,55.7484858,0.374476293,16
500,25,0.002,0.001,5000,80000,0.0007,4e-05,33.75319784,1.659036564,0.368289638,11.98866632,-4.363662074,52.5347593,0.002438007,0.000759309,1.979633497,0.627492452,-0.001640878,0.041314361,93.82082677,55.99477334,55.74848571,0.374476293,16
500,25,0.002,0.001,5000,80000,0.001,3e-05,33.75528103,1.657101845,0.368289638,11.98868683,-4.364645666,52.48035268,0.001725872,0.000531663,1.386070709,0.439238492,-0.00163747,0.041710904,93.82726786,55.93294346,55.66108982,0.374476293,16
500,25,0.002,0.001,5000,80000,0.001,4e-05,33.75528102,1.657101847,0.368289638,11.9886868,-4.364645784,52.4801292,0.001725382,0.000531615,1.385663201,0.43923171,-0.00163747,0.041710904,93.8268682,55.93294352,55.66108988,0.374476293,16
500,25,0.002,0.001,5000,160000,0.0007,3e-05,31.6368926,3.08535299,0.396627108,12.06347715,-7.551267492,91.35717206,0.002561347,0.000776678,2.041971683,0.622467558,-0.003047263,0.033295521,93.5976816,97.60623393,97.60689534,0.068000629,32
500,25,0.002,0.001,5000,160000,0.0007,4e-05,31.63689255,3.085353009,0.396627108,12.06347713,-7.551267484,91.35702812,0.0025607,0.000776635,2.041432939,0.622464958,-0.003047263,0.03329552,93.59753368,97.6062344,97.60689581,0.068000629,32
500,25,0.002,0.001,5000,160000,0.001,3e-05,31.63921824,3.084341401,0.396627108,12.06346468,-7.551233379,91.27773758,0.001826275,0.000544046,1.429357173,0.435716179,-0.003045469,0.033354662,93.54008603,97.5814129,97.56184005,0.068000629,32
500,25,0.002,0.001,5000,160000,0.001,4e-05,31.63921822,3.084341407,0.396627108,12.06346467,-7.551233342,91.2776362,0.001825822,0.000544016,1.428979631,0.435714358,-0.003045469,0.033354662,93.539982,97.58141304,97.5618402,0.068000629,32
500,25,0.002,0.002,5000,10000,0.0007,3e-05,25.73756965,3.869444895,0.257425743,12.05291284,-7.245566403,87.38526397,0.002252727,0.001096339,1.82807407,0.913986325,-0.002187044,-0.009273926,87.74476892,99.59028332,99.58099209,0.813451123,2
500,25,0.002,0.002,5000,10000,0.0007,4e-05,25.73756968,3.869444895,0.257425743,12.05291286,-7.245569333,87.38528592,0.002252202,0.001096076,1.827636155,0.913767378,-0.002187044,-0.009273926,87.74479088,99.59028342,99.58099219,0.813451123,2
500,25,0.002,0.002,5000,10000,0.001,3e-05,25.74612575,3.869321307,0.257425743,12.05617208,-7.387268384,89.10050031,0.001597625,0.000768396,1.280900267,0.640413409,-0.002150971,-0.009125131,89.4401907,99.62020387,99.61106117,0.813451123,2
500,25,0.002,0.002,5000,10000,0.001,4e-05,25.74612576,3.869321307,0.257425743,12.05617209,-7.387270293,89.10051403,0.001597257,0.000768212,1.280593419,0.640259992,-0.002150971,-0.009125131,89.44020443,99.62020391,99.61106121,0.813451123,2
500,25,0.002,0.002,5000,20000,0.0007,3e-05,34.9945193,0.317586179,0.28358209,11.88862112,-0.509126374,3.942612358,0.001466802,0.000490793,1.218112578,0.452572404,-5.13e-05,0.006528237,35.46988399,11.11537991,19.03680838,0.893443325,4
500,25,0.002,0.002,5000,20000,0.0007,4e-05,34.9945193,0.317586177,0.28358209,11.88862182,-0.509152162,3.943365598,0.001466256,0.000490629,1.217657655,0.452377957,-5.13e-05,0.006528237,35.47666074,11.11537985,19.03680834,0.893443325,4
500,25,0.002,0.002,5000,20000,0.001,3e-05,35.06584362,0.226738539,0.28358209,11.88479829,-0.358535221,2.782635558,0.001027662,0.000343819,0.853399618,0.316655552,-3.64e-05,0.005442704,24.30387272,11.44935044,19.311762,0.893443325,4
500,25,0.002,0.002,5000,20000,0.001,4e-05,35.06584362,0.226738536,0.28358209,11.88479877,-0.358552879,2.783159366,0.001027279,0.000343704,0.853079991,0.31651933,-3.64e-05,0.005442704,24.3084474,11.44935059,19.31176205,0.893443325,4
500,25,0.002,0.002,5000,40000,0.0007,3e-05,33.75354565,1.659050211,0.36159601,11.98704395,-4.316010643,51.24948991,0.002063268,0.000584277,1.675607194,0.55033417,-0.000661736,0.02573568,91.51962464,55.99836113,56.64443585,0.351402273,8
500,25,0.002,0.002,5000,40000,0.0007,4e-05,33.75354565,1.659050211,0.36159601,11.9870439,-4.316011154,51.24893688,0.002062568,0.000584209,1.675023897,0.550292654,-0.000661736,0.02573568,91.51863705,55.99836113,56.64443586,0.351402273,8
500,25,0.002,0.002,5000,40000,0.001,3e-05,33.75527701,1.657438836,0.36159601,11.98743905,-4.33218216,51.59034665,0.001460269,0.000409107,1.172795916,0.385214105,-0.000667304,0.025822623,92.21316136,55.94683653,56.56969675,0.351402273,8
500,25,0.002,0.002,5000,40000,0.001,4e-05,33.75527702,1.657438832,0.36159601,11.98743901,-4.332182476,51.58995904,0.001459778,0.000409059,1.172387316,0.385185061,-0.000667304,0.025822623,92.21246879,55.94683638,56.5696966,0.351402273,8
500,25,0.002,0.002,5000,50000,0.0007,3e-05,32.07150186,2.877407168,0.381237525,12.05348483,-7.118159309,85.80740179,0.00218355,0.000636488,1.746162666,0.565423912,-0.001226242,0.019131598,92.9840473,92.28185294,92.58536082,0.5724306,10
500,25,0.002,0.002,5000,50000,0.0007,4e-05,32.07150185,2.877407175,0.381237525,12.05348479,-7.118159695,85.80699817,0.002182892,0.000636412,1.745614043,0.565400559,-0.001226242,0.019131598,92.98360973,92.28185313,92.58536101,0.5724306,10
500,25,0.002,0.002,5000,50000,0.001,3e-05,32.07302691,2.876603827,0.381237525,12.05369706,-7.127923399,85.92330066,0.001555042,0.000445832,1.222177683,0.395781757,-0.001231592,0.019175304,93.13121615,92.26047314,92.55322842,0.5724306,10
500,25,0.002,0.002,5000,50000,0.001,4e-05,32.07302691,2.876603826,0.381237525,12.05369703,-7.12792358,85.92301701,0.00155458,0.00044578,1.221793321,0.395765421,-0.001231592,0.019175304,93.13090873,92.26047312,92.5532284,0.5724306,10
500,25,0.002,0.002,5000,60000,0.0007,3e-05,30.91758209,3.35225692,0.400998336,12.07263653,-7.985479178,96.60970007,0.002238808,0.00066865,1.779364503,0.570198714,-0.00147481,0.009802028,93.21398458,103.6429249,103.8308208,0.212852774,12
500,25,0.002,0.002,5000,60000,0.0007,4e-05,30.91758208,3.352256921,0.400998336,12.07263649,-7.985479435,96.60938434,0.002238174,0.000668578,1.778836933,0.570183528,-0.00147481,0.009802028,93.21367993,103.642925,103.8308208,0.212852774,12
500,25,0.002,0.002,5000,60000,0.001,3e-05,30.91903584,3.35180818,0.400998336,12.07277345,-7.99224477,96.63076229,0.001598278,0.000468459,1.245404506,0.399127257,-0.001479656,0.009831871,93.24240519,103.6339229,103.8167849,0.212852774,12
500,25,0.002,0.002,5000,60000,0.001,4e-05,30.9190358,3.351808192,0.400998336,12.07277342,-7.992244884,96.63054017,0.001597834,0.000468409,1.245034866,0.399116634,-0.001479656,0.00983187,93.24219065,103.6339231,103.8167852,0.212852774,12
500,25,0.002,0.002,5000,80000,0.0007,3e-05,33.75472242,1.657938478,0.36875,11.98861849,-4.361125658,52.50379924,0.002438157,0.000758872,1.979791207,0.627471098,-0.000817793,0.019486881,93.81961935,55.96249442,55.74269168,0.369126,16
500,25,0.002,0.002,5000,80000,0.0007,4e-05,33.75472242,1.657938479,0.36875,11.98861846,-4.361125937,52.50348105,0.002437458,0.000758804,1.979208829,0.627461419,-0.000817793,0.019486882,93.81905074,55.96249444,55.7426917,0.369126,16
500,25,0.002,0.002,5000,80000,0.001,3e-05,33.75595863,1.65678869,0.368289638,11.98872172,-4.364029898,52.47268136,0.001725521,0.000531575,1.385791832,0.439223179,-0.000816844,0.019756781,93.82564246,55.92573628,55.69662506,0.374476293,16
500,25,0.002,0.002,5000,80000,0.001,4e-05,33.75595863,1.656788692,0.368289638,11.9887217,-4.364029938,52.47245656,0.001725031,0.000531527,1.385383784,0.439216407,-0.000816844,0.01975678,93.82524034,55.92573637,55.69662516,0.374476293,16
500,25,0.002,0.002,5000,160000,0.0007,3e-05,31.63954003,3.08501444,0.396627108,12.06345686,-7.551346049,91.35793644,0.00256086,0.000776575,2.041565195,0.622439419,-0.001521854,0.016680696,93.5975041,97.6072357,97.5897079,0.068000629,32
500,25,0.002,0.002,5000,160000,0.0007,4e-05,31.63954,3.08501445,0.396627108,12.06345684,-7.551345948,91.35779051,0.002560211,0.000776533,2.041024925,0.622436826,-0.001521854,0.016680695,93.59735435,97.60723595,97.58970815,0.068000629,32
500,25,0.002,0.002,5000,160000,0.001,3e-05,31.64073013,3.084495533,0.396627108,12.06346335,-7.552209652,91.28949317,0.001825957,0.000543981,1.429080358,0.435701705,-0.0015214,0.016690183,93.53959618,97.59449142,97.56675369,0.068000629,32
500,25,0.002,0.002,5000,160000,0.001,4e-05,31.64073014,3.08449553,0.396627108,12.06346334,-7.552209614,91.2893912,0.001825502,0.000543952,1.428701768,0.435699889,-0.0015214,0.016690183,93.53949177,97.59449135,97.56675361,0.068000629,32
500,25,0.002,0.005,5000,10000,0.0007,3e-05,25.71136088,3.869847748,0.257425743,12.05291974,-7.247491175,87.40859099,0.002255782,0.001097857,1.830607127,0.915252862,-0.000970818,-0.00411197,87.84863694,99.4990862,99.49495688,0.813451123,2
500,25,0.002,0.005,5000,10000,0.0007,4e-05,25.71136089,3.869847748,0.257425743,12.05291975,-7.247493805,87.40860925,0.002255256,0.001097594,1.830168604,0.915033612,-0.000970818,-0.00411197,87.84865525,99.49908624,99.49495693,0.813451123,2
500,25,0.002,0.005,5000,10000,0.001,3e-05,25.71892677,3.869739332,0.257425743,12.0561786,-7.388797417,89.11903384,0.00159965,0.000769401,1.282577324,0.641251971,-0.000954667,-0.004045212,89.5438516,99.52557573,99.52151291,0.813451123,2
500,25,0.002,0.005,5000,10000,0.001,4e-05,25.71892677,3.869739332,0.257425743,12.0561786,-7.388799133,89.11904518,0.001599281,0.000769217,1.282270074,0.641098353,-0.000954667,-0.004045212,89.54386299,99.52557574,99.52151291,0.813451123,2
500,25,0.002,0.005,5000,20000,0.0007,3e-05,34.9970558,0.316992971,0.28358209,11.88859311,-0.50943247,3.945642507,0.001467254,0.000490932,1.218486345,0.452657016,-2.08e-05,0.003031984,35.56538148,11.09405366,14.14650078,0.893443325,4
500,25,0.002,0.005,5000,20000,0.0007,4e-05,34.99705581,0.31699297,0.28358209,11.88859381,-0.50945825,3.946396139,0.001466708,0.000490768,1.218031126,0.452462503,-2.08e-05,0.003031984,35.57217472,11.09405363,14.14650074,0.893443325,4
500,25,0.002,0.005,5000,20000,0.001,3e-05,35.07111288,0.225762788,0.28358209,11.8847812,-0.358850112,2.78571349,0.00102813,0.000343968,0.85378691,0.316749662,-1.49e-05,0.002274772,35.18210406,7.917984338,11.66697933,0.893443325,4
500,25,0.002,0.005,5000,20000,0.001,4e-05,35.07111288,0.225762787,0.28358209,11.88478168,-0.358867768,2.786237723,0.001027747,0.000343853,0.853467005,0.316613379,-1.49e-05,0.002274772,35.18872495,7.917984316,11.66697932,0.893443325,4
500,25,0.002,0.005,5000,40000,0.0007,3e-05,33.75347565,1.659194692,0.3625,11.98698284,-4.316489248,51.25418666,0.002062833,0.000584229,1.675237566,0.550289105,-0.000262777,0.012276236,91.51959648,56.00351032,56.33581974,0.353627144,8
500,25,0.002,0.005,5000,40000,0.0007,4e-05,33.75347566,1.659194687,0.3625,11.98698279,-4.316489738,51.25363353,0.002062132,0.000584159,1.674653927,0.550247615,-0.000262777,0.012276236,91.51860905,56.00351017,56.33581959,0.353627144,8
500,25,0.002,0.005,5000,40000,0.001,3e-05,33.75472971,1.658027683,0.36159601,11.98741424,-4.33374768,51.60846383,0.001459988,0.000409059,1.172545676,0.385185155,-0.000265135,0.012223855,92.21363259,55.96619759,56.28375923,0.351402273,8
500,25,0.002,0.005,5000,40000,0.001,4e-05,33.75472972,1.658027674,0.36159601,11.98741421,-4.333748084,51.60807736,0.001459497,0.000409011,1.17213684,0.385156129,-0.000265135,0.012223856,92.21294252,55.96619731,56.28375896,0.351402273,8
500,25,0.002,0.005,5000,50000,0.0007,3e-05,32.07164408,2.877518319,0.381237525,12.05341591,-7.118702534,85.81222725,0.002182884,0.000636317,1.74559506,0.565372577,-0.000487702,0.009245812,92.98450987,92.2865834,92.4441008,0.5724306,10
500,25,0.002,0.005,5000,50000,0.0007,4e-05,32.07164406,2.877518332,0.381237525,12.05341587,-7.118702781,85.81182164,0.002182225,0.000636241,1.745045774,0.565349256,-0.000487702,0.009245812,92.98407001,92.28658375,92.44410115,0.5724306,10
500,25,0.002,0.005,5000,50000,0.001,3e-05,32.07258043,2.877025236,0.381237525,12.05364991,-7.129076697,85.93601416,0.001554595,0.000445717,1.221787913,0.395748673,-0.000489937,0.00920644,93.13188396,92.27346265,92.42398201,0.5724306,10
500,25,0.002,0.005,5000,50000,0.001,4e-05,32.07258042,2.877025238,0.381237525,12.05364988,-7.129076884,85.93573038,0.001554133,0.000445664,1.221403093,0.39573236,-0.000489937,0.00920644,93.13157636,92.2734627,92.42398206,0.5724306,10
500,25,0.002,0.005,5000,60000,0.0007,3e-05,30.91831357,3.352209824,0.400998336,12.07257091,-7.985742785,96.61128643,0.002238123,0.000668453,1.778783244,0.570153738,-0.000587287,0.004934619,93.21405983,103.6445431,103.7481553,0.212852774,12
500,25,0.002,0.005,5000,60000,0.0007,4e-05,30.91831354,3.352209833,0.400998336,12.07257088,-7.985743057,96.61097031,0.002237488,0.000668382,1.778254858,0.570138578,-0.000587287,0.004934619,93.21375466,103.6445433,103.7481555,0.212852774,12
500,25,0.002,0.005,5000,60000,0.001,3e-05,30.91910461,3.351965626,0.400998336,12.07271648,-7.992806093,96.63634584,0.001597813,0.000468326,1.245003946,0.399098677,-0.00058929,0.00491394,93.24264525,103.6396443,103.7397437,0.212852774,12
500,25,0.002,0.005,5000,60000,0.001,4e-05,30.91910462,3.351965623,0.400998336,12.07271645,-7.992806452,96.6361263,0.001597369,0.000468276,1.244633743,0.399088073,-0.00058929,0.004913941,93.24243347,103.6396442,103.7397437,0.212852774,12
500,25,0.002,0.005,5000,80000,0.0007,3e-05,29.49391412,3.659806074,0.420724095,12.07939758,-8.319719141,100.8135248,0.002283319,0.000696001,1.807945804,0.570039199,-0.000664281,0.000896099,93.39607266,107.9419316,108.00139,0.143697039,16
500,25,0.002,0.005,5000,80000,0.0007,4e-05,29.49391404,3.659806084,0.420724095,12.07939755,-8.319719012,100.8133035,0.002282715,0.00069594,1.807442497,0.570031121,-0.000664281,0.000896099,93.39586761,107.9419316,108.0013901,0.143697039,16
500,25,0.002,0.005,5000,80000,0.001,3e-05,29.49456837,3.659713797,0.420724095,12.07946899,-8.32378736,100.7680539,0.001632455,0.000487761,1.265422453,0.399021578,-0.000665876,0.000882947,93.35423025,107.9416044,108.0000932,0.143697039,16
500,25,0.002,0.005,5000,80000,0.001,4e-05,29.49459249,3.659710393,0.420724095,12.07946885,-8.323779476,100.7678036,0.001632032,0.000487718,1.265069944,0.399015927,-0.000665875,0.000882999,93.35400887,107.9415922,108.0000814,0.143697039,16
500,25,0.002,0.005,5000,160000,0.0007,3e-05,31.64117768,3.084527083,0.396627108,12.06335091,-7.550528092,91.34724545,0.002560551,0.000776508,2.041305935,0.622418023,-0.000606894,0.006716466,93.59554237,97.59785898,97.55735885,0.068000629,32
500,25,0.002,0.005,5000,160000,0.0007,4e-05,31.6411777,3.084527072,0.396627108,12.06335089,-7.550528075,91.34710003,0.002559901,0.000776466,2.040764754,0.622415435,-0.000606894,0.006716466,93.59539364,97.5978587,97.55735857,0.068000629,32
500,25,0.002,0.005,5000,160000,0.001,3e-05,31.64169432,3.084301496,0.396627108,12.06337135,-7.55192595,91.28536518,0.001825754,0.000543939,1.428903716,0.435689942,-0.000606818,0.006713696,93.53745224,97.59231516,97.54761853,0.068000629,32
500,25,0.002,0.005,5000,160000,0.001,4e-05,31.64169426,3.084301522,0.396627108,12.06337133,-7.55192564,91.28525953,0.001825298,0.000543909,1.428524497,0.435688129,-0.000606818,0.006713695,93.53734337,97.5923158,97.54761917,0.068000629,32
500,25,0.005,0.001,5000,10000,0.0007,3e-05,25.79219239,3.86849854,0.257425743,12.05282354,-7.241566609,87.33627495,0.002247522,0.001093751,1.823758082,0.911828295,-0.004456161,-0.018951715,87.53075654,99.77781343,99.75884451,0.813451123,2
500,25,0.005,0.001,5000,10000,0.0007,4e-05,25.79219244,3.868498539,0.257425743,12.05282357,-7.24157005,87.33630319,0.002246998,0.001093489,1.823321203,0.911609866,-0.004456161,-0.018951716,87.53078468,99.77781361,99.75884469,0.813451123,2
500,25,0.005,0.001,5000,10000,0.001,3e-05,25.80259279,3.868347178,0.257425743,12.05609748,-7.383939457,89.05972863,0.001594192,0.000766692,1.278057424,0.638991909,-0.004383475,-0.01865315,89.22557938,99.81412197,99.79545135,0.813451123,2
500,25,0.005,0.001,5000,10000,0.001,4e-05,25.80259281,3.868347178,0.257425743,12.05609749,-7.383941709,89.05974658,0.001593825,0.000766508,1.277751259,0.638838833,-0.004383475,-0.01865315,89.22559727,99.81412207,99.79545145,0.813451123,2
500,25,0.005,0.001,5000,20000,0.0007,3e-05,34.96664287,0.31935137,0.28358209,11.88856991,-0.506941238,3.92142375,0.001463538,0.000489754,1.215410718,0.451913941,-9.47e-05,0.016369845,15.53186469,25.24760438,36.26913425,0.893443325,4
500,25,0.005,0.001,5000,20000,0.0007,4e-05,34.96664287,0.319351368,0.28358209,11.88857062,-0.50696706,3.922174331,0.001462995,0.00048959,1.214957661,0.451719865,-9.47e-05,0.016369845,15.5348375,25.2476045,36.26913431,0.893443325,4
500,25,0.005,0.001,5000,20000,0.001,3e-05,35.01624627,0.229240889,0.28358209,11.8847523,-0.356201407,2.760060944,0.001024204,0.000342704,0.850537287,0.315941121,-6.45e-05,0.014861703,8.043585729,34.31381273,42.17509257,0.893443325,4
500,25,0.005,0.001,5000,20000,0.001,4e-05,35.01624627,0.229240887,0.28358209,11.88475278,-0.356219089,2.760581868,0.001023823,0.000342589,0.850219571,0.315805266,-6.45e-05,0.014861703,8.045103789,34.31381298,42.17509274,0.893443325,4
500,25,0.005,0.001,5000,40000,0.0007,3e-05,33.75976139,1.652871712,0.36159601,11.98662255,-4.299203467,51.0476204,0.002063783,0.000584379,1.676180916,0.550389333,-0.001316988,0.053233873,91.48532022,55.79870112,57.1414601,0.351402273,8
500,25,0.005,0.001,5000,40000,0.0007,4e-05,33.7597614,1.652871709,0.36159601,11.9866225,-4.299204,51.04706747,0.002063083,0.00058431,1.675598243,0.550347773,-0.001316988,0.053233873,91.48432943,55.79870103,57.14146001,0.351402273,8
500,25,0.005,0.001,5000,40000,0.001,3e-05,33.76233013,1.650477723,0.36159601,11.98697982,-4.313465341,51.36495632,0.001460528,0.000409171,1.173175937,0.385248098,-0.001327021,0.053329219,92.18058274,55.72209981,57.01444738,0.351402273,8
500,25,0.005,0.001,5000,40000,0.001,4e-05,33.76233014,1.650477713,0.36159601,11.98697978,-4.313465652,51.36456854,0.001460038,0.000409123,1.17276776,0.385219023,-0.001327021,0.053329219,92.17988733,55.72209951,57.01444708,0.351402273,8
500,25,0.005,0.001,5000,50000,0.0007,3e-05,32.08213775,2.87104949,0.381237525,12.05311994,-7.101560724,85.60685278,0.00218446,0.000636755,1.747068326,0.565489735,-0.002450736,0.039672763,92.94415904,92.10568332,92.71092084,0.5724306,10
500,25,0.005,0.001,5000,50000,0.0007,4e-05,32.08213775,2.871049494,0.381237525,12.0531199,-7.101561073,85.60644927,0.002183803,0.00063668,1.746520861,0.565466328,-0.002450736,0.039672763,92.94372083,92.10568342,92.71092095,0.5724306,10
500,25,0.005,0.001,5000,50000,0.001,3e-05,32.08467879,2.869703912,0.381237525,12.05331111,-7.11026075,85.70910164,0.00155559,0.00044601,1.222792959,0.395822989,-0.002460612,0.039752503,93.09144453,92.06979446,92.65153623,0.5724306,10
500,25,0.005,0.001,5000,50000,0.001,4e-05,32.08467878,2.869703915,0.381237525,12.05331108,-7.110260948,85.70881861,0.00155513,0.000445957,1.222409388,0.395806616,-0.002460612,0.039752503,93.09113705,92.06979453,92.6515363,0.5724306,10
500,25,0.005,0.001,5000,60000,0.0007,3e-05,30.92902178,3.348024783,0.400998336,12.0724093,-7.974395936,96.47590598,0.002239817,0.000668968,1.780311385,0.570260375,-0.002949808,0.020467749,93.1701646,103.5480686,103.9225157,0.212852774,12
500,25,0.005,0.001,5000,60000,0.0007,4e-05,30.92902177,3.348024788,0.400998336,12.07240926,-7.974396214,96.47559151,0.002239185,0.000668896,1.779785224,0.570245143,-0.002949808,0.020467749,93.16986081,103.5480687,103.9225158,0.212852774,12
500,25,0.005,0.001,5000,60000,0.001,3e-05,30.9315893,3.347226747,0.400998336,12.07253523,-7.980661516,96.49026148,0.00159892,0.000468671,1.246050869,0.399165308,-0.00295894,0.020537558,93.19851363,103.5319746,103.8952208,0.212852774,12
500,25,0.005,0.001,5000,60000,0.001,4e-05,30.9315893,3.347226749,0.400998336,12.0725352,-7.980661666,96.4900405,0.001598477,0.000468621,1.245682194,0.399154654,-0.00295894,0.020537557,93.19830015,103.5319747,103.8952208,0.212852774,12
500,25,0.005,0.001,5000,80000,0.0007,3e-05,33.75910778,1.653510935,0.368289638,11.98831877,-4.348917206,52.35681222,0.002438471,0.00075936,1.980174657,0.627485033,-0.001627194,0.038306307,93.79915652,55.81799896,55.27673473,0.374476293,16
500,25,0.005,0.001,5000,80000,0.0007,4e-05,33.75910779,1.653510929,0.368289638,11.98831873,-4.348917349,52.35649296,0.002437773,0.000759291,1.97959312,0.627475339,-0.001627194,0.038306307,93.79858491,55.81799875,55.27673452,0.374476293,16
500,25,0.005,0.001,5000,80000,0.001,3e-05,33.76119842,1.651566615,0.368289638,11.98835088,-4.349890616,52.30200049,0.001725646,0.000531649,1.386037789,0.439226752,-0.001623736,0.038871472,93.80543318,55.75583281,55.19812586,0.374476293,16
500,25,0.005,0.001,5000,80000,0.001,4e-05,33.76119844,1.651566596,0.368289638,11.98835086,-4.349890679,52.30177635,0.001725157,0.000531601,1.385630307,0.43921997,-0.001623736,0.038871472,93.80503218,55.75583222,55.19812527,0.374476293,16
500,25,0.005,0.001,5000,160000,0.0007,3e-05,31.64845329,3.080269038,0.396627108,12.06319092,-7.538733245,91.20379505,0.002561144,0.00077666,2.041934809,0.622453311,-0.003034126,0.033741977,93.56068886,97.48089305,97.3885183,0.068000629,32
500,25,0.005,0.001,5000,160000,0.0007,4e-05,31.64845329,3.080269037,0.396627108,12.0631909,-7.538733256,91.20365137,0.002560497,0.000776618,2.041396119,0.622450711,-0.003034126,0.033741977,93.56054149,97.48089303,97.38851828,0.068000629,32
